"","protein","log2_fold_change","adjusted_p_value_-log10","significant"
"1541","SLIT1 KIAA0813 MEGF4 SLIL1",0.0422644551725568,0.0166209152418366,FALSE
"1542","EEF1AKMT3 FAM119B HCA557A METTL21B",0.0420174304554823,0.0164834449255896,FALSE
"1543","METTL17 METT11D1",0.041664616930511,0.0164250019451767,FALSE
"1544","PHGDH PGDH3",0.0409018666641856,0.0164410155387996,FALSE
"1545","ADAMTS9 KIAA1312",0.0406555284533106,0.0165994082003634,FALSE
"1546","APOLD1 VERGE",0.0405808963621954,0.0164973995720716,FALSE
"1547","NOP14 C4orf9 NOL14 RES4-25",0.0360618668069392,0.016429722191662,FALSE
"1548","MXI1 BHLHC11",0.0352544536237893,0.0162857326053688,FALSE
"1549","AHCTF1 ELYS TMBS62 MSTP108",0.0351962530213648,0.0162151975659992,FALSE
"1550","CCDC13",0.0345434419606967,0.0164661480599787,FALSE
"1551","ACP7 PAPL PAPL1",0.0329959071745094,0.0164457848450979,FALSE
"1552","FGF11 FHF3",0.0329091578965794,0.0164530290498465,FALSE
"1553","KAT6A MOZ MYST3 RUNXBP2 ZNF220",0.0319213186658232,0.0164137642540727,FALSE
"1554","BRD7 BP75 CELTIX1",0.0309858267635228,0.0163624210146815,FALSE
"1555","HIP1R HIP12 KIAA0655",0.0308387786867961,0.0163084573918602,FALSE
"1556","EVX2",0.0297676642576121,0.016473643236621,FALSE
"1557","BPIFB3 C20orf185 LPLUNC3",0.0295359695958943,0.016418971813847,FALSE
"1558","EPHA2 ECK",0.0286798210950394,0.0163990351781056,FALSE
"1559","RTN2 NSPL1",0.0285888421403619,0.0163771910921093,FALSE
"1560","NDP EVR2",0.028119045758995,0.0162856745269146,FALSE
"1561","POLE POLE1",0.0263156066532204,0.0162489564713636,FALSE
"1562","KRT73 K6IRS3 KB36 KRT6IRS3",0.0259529420546762,0.0162468894265872,FALSE
"1563","CDC14A",0.0254963004389523,0.016184587464256,FALSE
"1564","SNX30",0.024809781448921,0.0162269414018782,FALSE
"1565","CNTN3 KIAA1496 PANG",0.0242515296685717,0.0162870773452746,FALSE
"1566","IL31RA CRL3 GPL UNQ6368/PRO21073/PRO21384",0.0234791650368393,0.0161847642941877,FALSE
"1567","CENPB",0.0233305317105099,0.0163298063215252,FALSE
"1568","SCML2",0.0232901122539531,0.0162088299236984,FALSE
"1569","ZEB1 AREB6 TCF8",0.0231403204491478,0.016358491986834,FALSE
"1570","RHOH ARHH TTF",0.0216782191319673,0.0162525162023047,FALSE
"1571","ZNF236",0.0209572023265032,0.0163006034666636,FALSE
"1572","C7orf25",0.0204041956586885,0.0162892761314134,FALSE
"1573","USP26",0.0188436059952153,0.0162729107332171,FALSE
"1574","TRMT6 KIAA1153 TRM6 CGI-09",0.0179367744466674,0.0161349577179394,FALSE
"1575","ARHGAP30",0.0176301722234911,0.0161196431525293,FALSE
"1576","HIF3A BHLHE17 MOP7 PASD7",0.0161122521866979,0.016165043614705,FALSE
"1577","C1QTNF9 C1QTNF9A UNQ6503/PRO21380",0.0155324866595699,0.016123691450657,FALSE
"1578","SRPK3 MSSK1 STK23",0.0148441598798001,0.0161289249594088,FALSE
"1579","STK36 KIAA1278",0.0137624117524133,0.0161253095789865,FALSE
"1580","WASH4P FAM39CP",0.0100050767035675,0.0160597958025173,FALSE
"1581","IFNK UNQ6124/PRO20084",0.00930905828301576,0.0160941664529322,FALSE
"1582","PRKCB PKCB PRKCB1",0.00750573049859682,0.0160280990644631,FALSE
"1583","DZIP1L",0.00738890057910879,0.0160595488888994,FALSE
"1584","WHRN DFNB31 KIAA1526",0.00729594595838634,0.01605896891169,FALSE
"1585","POSTN OSF2",0.00578040408606029,0.0160088602515657,FALSE
"1586","SEPTIN5 PNUTL1 SEPT5",0.00571264446547559,0.016029502102473,FALSE
"1587","PPP1R13L IASPP NKIP1 PPP1R13BL RAI",0.00483275576790021,0.0160224773433477,FALSE
"1588","SPAG9 HSS KIAA0516 MAPK8IP4 SYD1 HLC6",0.00317808410668974,0.015990135139554,FALSE
"1589","MYBPH",0.00276189286511652,0.0159861883252496,FALSE
"1590","ARFIP1",0.0019011876907431,0.015974497914818,FALSE
"1591","SERPINB8 PI8",0.00119032877296732,0.015967045589972,FALSE
"1592","UPF2 KIAA1408 RENT2",-0.000565438812799357,0.0159565294956726,FALSE
"1593","TTLL12 KIAA0153",-0.000921650059133583,0.0159637610892401,FALSE
"1594","METTL9 DREV CGI-81",-0.00156571255002547,0.0159715150692585,FALSE
"1595","BAIAP2L1 IRTKS",-0.00177835914812263,0.0159799772670573,FALSE
"1596","PHF2 CENP-35 KIAA0662",-0.00374328058472884,0.0160032898326971,FALSE
"1597","PSG4 CGM4 PSG9",-0.00378397549750709,0.0160019192365663,FALSE
"1598","ZNF512B KIAA1196",-0.00400987695310917,0.0160016614351195,FALSE
"1599","BHLHA9 BHLHF42",-0.00527756106820121,0.0160333266756743,FALSE
"1600","RAET1E LETAL N2DL4 ULBP4 UNQ1867/PRO4303",-0.00599657404234222,0.0160182547632844,FALSE
"1601","UAP1L1",-0.00630653317979579,0.0160560222153653,FALSE
"1602","CMSS1 C3orf26",-0.00731430400495015,0.0160359401717464,FALSE
"1603","LINC02881 C10orf142",-0.00903180236933565,0.0160887442457317,FALSE
"1604","MYOF FER1L3 KIAA1207",-0.00946518634231985,0.0160764853448874,FALSE
"1605","CAMKK1 CAMKKA",-0.0113211869288428,0.0160496603759522,FALSE
"1606","RAB14",-0.0116730943073975,0.0161004598631342,FALSE
"1607","NPEPL1 KIAA1974",-0.0117353061612633,0.0160677033002027,FALSE
"1608","KDM5C DXS1272E JARID1C SMCX XE169",-0.0149921164824143,0.0161578006202819,FALSE
"1609","SOX30",-0.0152822032048761,0.0161074920045469,FALSE
"1610","RNF34",-0.0165782120961673,0.0162124716066692,FALSE
"1611","ENPP1 M6S1 NPPS PC1 PDNP1",-0.0166233417180344,0.0161313080668896,FALSE
"1612","KCTD2 KIAA0176",-0.0184157649501202,0.0162465041507084,FALSE
"1613","SELENOP SELP SEPP1",-0.0184861934296467,0.0162235420124272,FALSE
"1614","CLASP1 KIAA0622 MAST1",-0.0185974367346393,0.0161436770163518,FALSE
"1615","TIGD6",-0.0217155254129189,0.0162782397901199,FALSE
"1616","MCTP1",-0.022080491325962,0.0163365244879313,FALSE
"1617","SEC11A SEC11L1 SPC18 SPCS4A",-0.0222906740127016,0.0163570019867166,FALSE
"1618","METTL2B",-0.0242669028988409,0.0162532116697969,FALSE
"1619","TACC3 ERIC1",-0.0248553951260746,0.0161648882276861,FALSE
"1620","YY2 ZNF631",-0.0250087659150573,0.0162138649202801,FALSE
"1621","RAVER1 KIAA1978",-0.0252287801473088,0.0162288194982333,FALSE
"1622","LMF2 TMEM112B TMEM153",-0.026516669895706,0.0163741399777929,FALSE
"1623","PRRC2A BAT2 G2",-0.0288493480034155,0.0164519178914387,FALSE
"1624","SLC28A3 CNT3",-0.0314066335406622,0.0164464846241393,FALSE
"1625","ZNF500 KIAA0557 ZKSCAN18",-0.0316122487992168,0.0163314979461833,FALSE
"1626","ADAM11 MDC",-0.0320262451690407,0.0163409378466586,FALSE
"1627","NKD2",-0.0334323919235118,0.0164594124220021,FALSE
"1628","PHKA2 PHKLA PYK",-0.0335912791022928,0.0163703948938313,FALSE
"1629","SDK2 KIAA1514",-0.0370415938657587,0.0165851425351567,FALSE
"1630","KCTD3",-0.0420088056835546,0.0165557710813965,FALSE
"1631","ARL6IP4",-0.0428098165056028,0.0165335136056926,FALSE
"1632","CNGA2 CNCA CNCA1 CNCG2",-0.0429253626256028,0.016427190963772,FALSE
"1633","EPB41L1 KIAA0338",-0.0430606868951457,0.0163150679161023,FALSE
"1634","RYR2",-0.0431169404522578,0.016289360747525,FALSE
"1635","AXIN1 AXIN",-0.046170090562395,0.0165930667475944,FALSE
"1636","MMUT MUT",-0.0480188866487552,0.0166254853857276,FALSE
"1637","INO80 INO80A INOC1 KIAA1259",-0.0488321310034721,0.0165435107085182,FALSE
"1638","AQP7P3",-0.0511382440171282,0.0168836299820707,FALSE
"1639","ERBB4 HER4",-0.0516742502297891,0.0165683751405867,FALSE
"1640","RGL1 KIAA0959 RGL",-0.0518617721316428,0.016778960629844,FALSE
"1641","CHMP1B C18orf2",-0.052637162530921,0.0164308680028159,FALSE
"1642","SCN10A",-0.0528340456725829,0.0167628468665827,FALSE
"1643","HDC",-0.0540028058608719,0.0166579182236345,FALSE
"1644","BRF2 BRFU PRO1470",-0.05418968643977,0.0166237171158097,FALSE
"1645","MAP4",-0.0558791620305534,0.0167360573726826,FALSE
"1646","CEPT1 PRO1101",-0.0575400777844273,0.0165688829511879,FALSE
"1647","TMEM247",-0.0586511109405521,0.0165652662881321,FALSE
"1648","DDX43 HAGE",-0.0600783416452693,0.0169709714960517,FALSE
"1649","ZSCAN31 ZNF310P ZNF323",-0.0604893903281223,0.0168836505478269,FALSE
"1650","TMED7 CGI-109",-0.0618774086435252,0.0165160924340232,FALSE
"1651","KHDRBS1 SAM68",-0.0626056078978543,0.0168520702916013,FALSE
"1652","SULF1 KIAA1077",-0.0633681056275428,0.0169899188561147,FALSE
"1653","RBBP8 CTIP",-0.0639443694817103,0.0170593830345444,FALSE
"1654","UIMC1 RAP80 RXRIP110",-0.0647292594840181,0.0170564854259349,FALSE
"1655","ZNF592 KIAA0211",-0.0649877629309081,0.0169281193998647,FALSE
"1656","DUX4 DUX10",-0.0659873661391082,0.0168729292182163,FALSE
"1657","NDUFA3",-0.0669790475392098,0.0169324580594626,FALSE
"1658","TXLNG CXorf15 ELRG LSR5",-0.0675367564899787,0.0166087648655702,FALSE
"1659","CELF2 BRUNOL3 CUGBP2 ETR3 NAPOR",-0.0696179398548864,0.0171996593768698,FALSE
"1660","CSE1L CAS XPO2",-0.0696502002800568,0.0170587722924847,FALSE
"1661","ZNF56 ZNF742",-0.0701722981777451,0.0169994722922081,FALSE
"1662","PLEKHB1 EVT1 KPL1 PHR1 PHRET1",-0.0713276278763573,0.0166673797103312,FALSE
"1663","COPA",-0.0718378625442782,0.0166485648554458,FALSE
"1664","ERICH3 C1orf173",-0.0721175129372682,0.0171506565648826,FALSE
"1665","PAQR4",-0.0728000328897842,0.017264550374922,FALSE
"1666","DEPTOR DEPDC6",-0.0737192693693487,0.0165698267945371,FALSE
"1667","EVI5L",-0.0737620285232214,0.0164965263832498,FALSE
"1668","WDR43 KIAA0007 UTP5",-0.0747874699430469,0.0167096447087572,FALSE
"1669","JMY",-0.0755263095632444,0.0169119813646511,FALSE
"1670","GET3 ARSA ASNA1 TRC40",-0.0759655094760596,0.0167255739863339,FALSE
"1671","CAPZA1",-0.0765507969708921,0.0169872584530085,FALSE
"1672","RBM42",-0.0765971425575103,0.0169570502972275,FALSE
"1673","CLEC5A CLECSF5 MDL1",-0.0769974567651204,0.0171256299157322,FALSE
"1674","BCORL1",-0.0819700130515635,0.0174923627989885,FALSE
"1675","KIF26A KIAA1236",-0.0820763179610395,0.0170077526989756,FALSE
"1676","TTC21A STI2",-0.0823061389516511,0.0172170964578491,FALSE
"1677","MRM3 RNMTL1 HC90",-0.0841805178301378,0.0171909052766844,FALSE
"1678","ZNF503 NOLZ1",-0.0850606560566831,0.0173442774656945,FALSE
"1679","THEG",-0.0857372998916901,0.016700384683258,FALSE
"1680","MTFP1 MTP18 HSPC242 My022",-0.0865750100831839,0.0173562379070054,FALSE
"1681","ACACB ACC2 ACCB",-0.0868214407960899,0.0170017548642517,FALSE
"1682","PLEKHG3 KIAA0599",-0.0872706467124509,0.0168648292613207,FALSE
"1683","CCDC60",-0.0877585487529409,0.0167614111850855,FALSE
"1684","BMP5",-0.089049768729236,0.0171563940838369,FALSE
"1685","DNAJC11",-0.0894476069042831,0.0172915937598101,FALSE
"1686","PIK3C2B",-0.0896996293735342,0.0169945730355766,FALSE
"1687","TNF TNFA TNFSF2",-0.0897232843958236,0.0170050952210374,FALSE
"1688","CABLES1 CABLES",-0.0911476024898583,0.0169508721395996,FALSE
"1689","LAD1 LAD",-0.0913431531206914,0.0172083561912565,FALSE
"1690","ANK1 ANK",-0.0925715837095318,0.0172396204065074,FALSE
"1691","PLPP7 C9orf67 PPAPDC3",-0.0933736458103809,0.0177390849123975,FALSE
"1692","PDZD11 AIPP1 PDZK11 PISP HSPC227 UNQ6486/PRO21335",-0.093379242292869,0.0174720266946057,FALSE
"1693","KDM2A CXXC8 FBL11 FBL7 FBXL11 JHDM1A KIAA1004",-0.0934675614501366,0.0170255269401809,FALSE
"1694","PLXNC1 VESPR",-0.0937750067829626,0.0169537401438606,FALSE
"1695","GPER1 CEPR CMKRL2 DRY12 GPER GPR30",-0.0945147123721632,0.0170866344866355,FALSE
"1696","TOX4 C14orf92 KIAA0737",-0.0956062004421057,0.0171295814892276,FALSE
"1697","MYOZ3 FRP3",-0.0966600938577535,0.0173972236263427,FALSE
"1698","REXO5 44M2.3",-0.097630335781961,0.0167885183932373,FALSE
"1699","LUZP4",-0.0979097777799005,0.0178503896367119,FALSE
"1700","NOLC1 KIAA0035 NS5ATP13",-0.0998998154072677,0.0175158997993442,FALSE
"1701","NAV1 KIAA1151 KIAA1213 POMFIL3 STEERIN1",-0.100941350636621,0.0168731180268888,FALSE
"1702","RALBP1 RLIP1 RLIP76",-0.101983539502335,0.0172803619129005,FALSE
"1703","MARCHF6 KIAA0597 MARCH6 RNF176 TEB4",-0.102712789047587,0.0179472179318423,FALSE
"1704","CYB5R3 DIA1",-0.103872233546472,0.0176087526717135,FALSE
"1705","GRIK4 GRIK",-0.104716714474918,0.017325507617993,FALSE
"1706","RPL3L",-0.105143442824556,0.0181468062638781,FALSE
"1707","HNRNPU C1orf199 HNRPU SAFA U21.1",-0.1067423750651,0.0172416730558219,FALSE
"1708","WDR86",-0.108240884871293,0.0174891216742942,FALSE
"1709","ANKRD11 ANCO1",-0.111303832237507,0.0181832532377273,FALSE
"1710","CENPJ CPAP LAP LIP1",-0.112209512472131,0.0171344389236218,FALSE
"1711","ALX4 KIAA1788",-0.11338441809983,0.0180421862731153,FALSE
"1712","GLIPR1L1 UNQ2972/PRO7434",-0.113488816681453,0.0179970789176773,FALSE
"1713","CTNNA1",-0.113538837341197,0.0174283987985436,FALSE
"1714","CDK6 CDKN6",-0.114297662215559,0.0175770948036903,FALSE
"1715","PADI2 KIAA0994 PAD2 PDI2",-0.117075546300711,0.0181225510532244,FALSE
"1716","GPRIN1 KIAA1893",-0.117251970685725,0.0186965974760431,FALSE
"1717","PWWP3A EXPAND1 MUM1",-0.117251970685725,0.0183429168963692,FALSE
"1718","RIOK1 RIO1",-0.117853785599124,0.0173172868241777,FALSE
"1719","SORT1",-0.118022928727942,0.0183537683813914,FALSE
"1720","ARHGAP18",-0.120377101082838,0.0172526070540241,FALSE
"1721","DENND4C C9orf55 C9orf55B",-0.12190080745482,0.0176979681668339,FALSE
"1722","CDKAL1",-0.122064983240996,0.0172931639673055,FALSE
"1723","UBE2F NCE2",-0.122607616613941,0.0182736621317916,FALSE
"1724","PCDHB8 PCDH3I",-0.123589711964573,0.0181028317188255,FALSE
"1725","POLR1A",-0.124584101603833,0.0182371999108717,FALSE
"1726","ZNF816 ZNF816A",-0.12822549065239,0.0180296211474106,FALSE
"1727","ACTN4",-0.128765897912587,0.0180735539313358,FALSE
"1728","NAT8 CML1 GLA TSC501",-0.128943585248177,0.0174558066869763,FALSE
"1729","GAPVD1 GAPEX5 KIAA1521 RAP6",-0.129129738535193,0.0178310549086611,FALSE
"1730","C8orf49",-0.13100272061082,0.0179047454486875,FALSE
"1731","PUF60 FIR ROBPI SIAHBP1",-0.131433483585443,0.0176692887161625,FALSE
"1732","MED23 ARC130 CRSP3 DRIP130 KIAA1216 SUR2",-0.133902441165215,0.0185781398476174,FALSE
"1733","ZNF532 KIAA1629",-0.135003309214586,0.0182850290324583,FALSE
"1734","SCRIB CRIB1 KIAA0147 LAP4 SCRB1 VARTUL",-0.135183667622837,0.0181537139022763,FALSE
"1735","CBR3",-0.135975752978045,0.017641004135686,FALSE
"1736","ODF2",-0.13634334134013,0.0175490205056284,FALSE
"1737","CEMP1",-0.136432766689417,0.0172839726118972,FALSE
"1738","COMMD9 HSPC166",-0.136865307901004,0.0179106412543769,FALSE
"1739","RIMBP3 KIAA1666 RIMBP3A",-0.137634111765763,0.0176429949139637,FALSE
"1740","EIF4G2 DAP5 OK/SW-cl.75",-0.138235080361838,0.0180643866699134,FALSE
"1741","STOM BND7 EPB72",-0.138369635161247,0.0179792375141199,FALSE
"1742","FAM110C",-0.140094325509885,0.0172721008467201,FALSE
"1743","ZBTB40 KIAA0478",-0.14054371008125,0.0180804055851034,FALSE
"1744","TTLL3 PRO0207",-0.140592668825001,0.0187409682837021,FALSE
"1745","MAP3K7 TAK1",-0.141319443524555,0.0177536512664673,FALSE
"1746","SENP6 KIAA0797 SSP1 SUSP1 FKSG6",-0.143834254209805,0.0186240634079749,FALSE
"1747","ARMC3",-0.14486667129864,0.0187000537984154,FALSE
"1748","MYO15A MYO15",-0.145550776066919,0.0186433520703365,FALSE
"1749","NBPF4",-0.145840297557623,0.0190729880096795,FALSE
"1750","TMEM156",-0.147251362718759,0.0189051864463406,FALSE
"1751","FBXW10",-0.148195800418941,0.0188143305624993,FALSE
"1752","C3orf20",-0.149334058764037,0.0183981785298583,FALSE
"1753","MEF2C",-0.150101382027714,0.0189885052004685,FALSE
"1754","BSN KIAA0434 ZNF231",-0.151439348726168,0.0180021851704014,FALSE
"1755","CMC1 C3orf68",-0.152834692166063,0.0185519853966052,FALSE
"1756","HSPA9 GRP75 HSPA9B mt-HSP70",-0.15284328426899,0.0184124695920124,FALSE
"1757","TJP2 X104 ZO2",-0.153391544639849,0.01863681760756,FALSE
"1758","JUP CTNNG DP3",-0.154202762255734,0.0185968810225665,FALSE
"1759","COPS4 CSN4",-0.154612604493256,0.0180280413325423,FALSE
"1760","FAM110B C8orf72",-0.154680059821622,0.0184580795186458,FALSE
"1761","AATK AATYK KIAA0641 LMR1 LMTK1",-0.156939690963405,0.0178377971500216,FALSE
"1762","PTPRN ICA3 ICA512",-0.156969520916281,0.0182860469146448,FALSE
"1763","RIPK4 ANKRD3 DIK",-0.15729972844106,0.0185985683860114,FALSE
"1764","NOX1 MOX1 NOH1",-0.158486183004914,0.0175612493594787,FALSE
"1765","NCOA4 ARA70 ELE1 RFG",-0.158641874267957,0.0177695367627974,FALSE
"1766","F13A1 F13A",-0.159286828926025,0.018302317970728,FALSE
"1767","MSRB1 SEPX1 HSPC270",-0.160434773288543,0.0175971599819021,FALSE
"1768","AEN ISG20L1 SBBI58",-0.160646810932594,0.0187730140613793,FALSE
"1769","COL17A1 BP180 BPAG2",-0.163382307871434,0.0188545386842058,FALSE
"1770","PDE1B PDE1B1 PDES1B",-0.164014627246647,0.0177197186529531,FALSE
"1771","EWSR1 EWS",-0.164050957155721,0.0194263415179649,FALSE
"1772","IQANK1",-0.164872977179293,0.0177732326391771,FALSE
"1773","CCL24 MPIF2 SCYA24",-0.165120722876971,0.0188552543651953,FALSE
"1774","PCDH18 KIAA1562",-0.166075155236008,0.0174910281261395,FALSE
"1775","TTC4 My044",-0.166086374331011,0.01892459335863,FALSE
"1776","NHLRC3",-0.166553013029429,0.0196763828016817,FALSE
"1777","ITGB4",-0.167030152897595,0.0182997423092255,FALSE
"1778","ACSM6 C10orf129",-0.167602557534796,0.0182273531730669,FALSE
"1779","PDE5A PDE5",-0.168993293433605,0.018504994157654,FALSE
"1780","ZC3H4 C19orf7 KIAA1064",-0.170004613053795,0.0194802302832678,FALSE
"1781","SPTBN1 SPTB2",-0.171103353378367,0.0190537671481734,FALSE
"1782","MICU2 EFHA1",-0.174021949653351,0.0187975981143724,FALSE
"1783","CKAP2L",-0.175621920496859,0.0176277320861435,FALSE
"1784","PHF21B KIAA1661",-0.177091032840508,0.0183395935780154,FALSE
"1785","MYEF2 KIAA1341",-0.17816990827229,0.0187957035279158,FALSE
"1786","C17orf98",-0.179950114731938,0.0187278135912874,FALSE
"1787","RPS3 OK/SW-cl.26",-0.180544777181296,0.0176461259711603,FALSE
"1788","SGCD",-0.180793648274092,0.018759437933883,FALSE
"1789","FUT4 ELFT FCT3A",-0.180981436565201,0.0190345007744924,FALSE
"1790","MAGED4 KIAA1859 MAGED4A MAGEE1",-0.180984934612226,0.0190355038558304,FALSE
"1791","LPCAT3 MBOAT5 OACT5",-0.181533636830277,0.0198211624881328,FALSE
"1792","LEMD2",-0.181839505785138,0.0190815271468112,FALSE
"1793","FAM186B C12orf25",-0.182405317240852,0.018599341263098,FALSE
"1794","DNAJB6 HSJ2 MRJ MSJ1",-0.183723545932029,0.0174463598741658,FALSE
"1795","TRAV9-1",-0.185091243739411,0.0196750392361256,FALSE
"1796","CBX7",-0.186855192305252,0.0186804344721656,FALSE
"1797","COLEC12 CLP1 NSR2 SCARA4 SRCL",-0.186900672822638,0.0181636238051803,FALSE
"1798","ITK EMT LYK",-0.187074598969097,0.017936238218329,FALSE
"1799","CD47 MER6",-0.188403901332851,0.0192101033630613,FALSE
"1800","ADRA1B",-0.189127788077581,0.0198329832366642,FALSE
"1801","TAP1 ABCB2 PSF1 RING4 Y3",-0.189551046328722,0.0204176933130824,FALSE
"1802","ZNF565",-0.189746491015072,0.0188558359073319,FALSE
"1803","GUSB",-0.189854742763382,0.0198957772037677,FALSE
"1804","WRNIP1 WHIP",-0.190769913854783,0.0191596268009616,FALSE
"1805","PCARE C2orf71",-0.193087434576356,0.0195348869328804,FALSE
"1806","MAP3K19 RCK YSK4",-0.193335059815599,0.0190209835877257,FALSE
"1807","PHLDA3 TIH1",-0.193434370792506,0.0203917061555386,FALSE
"1808","MOCS1 MIG11",-0.193477653716048,0.0186127007449388,FALSE
"1809","CFAP410 C21orf2 LRRC76",-0.193501590977515,0.0195308813050267,FALSE
"1810","NEUROG1 BHLHA6 NEUROD3 NGN NGN1",-0.196124019597473,0.0195082856568906,FALSE
"1811","TLK2",-0.198154676588665,0.0187251397980834,FALSE
"1812","C4BPA C4BP",-0.198563365353202,0.0186955737253332,FALSE
"1813","RHBDD2 RHBDL7",-0.199043052232685,0.0182932876169971,FALSE
"1814","TAF1D JOSD3",-0.19953160301402,0.0203857452827055,FALSE
"1815","PRMT6 HRMT1L6",-0.199860268631367,0.0206182746032653,FALSE
"1816","KIF5B KNS KNS1",-0.201735706240342,0.0196178646114855,FALSE
"1817","CPO",-0.203222291634315,0.0207866292089645,FALSE
"1818","TCN2 TC2",-0.203364995743906,0.0189141190668704,FALSE
"1819","ADGRE3 EMR3 UNQ683/PRO1562",-0.203828605077021,0.0195017416816928,FALSE
"1820","SYP",-0.204073548779409,0.0178074273363416,FALSE
"1821","RBM44",-0.20492797992161,0.0190831252731227,FALSE
"1822","MTUS2 CAZIP KIAA0774 TIP150",-0.205152841036266,0.0194962754714759,FALSE
"1823","SETBP1 KIAA0437",-0.206643941581603,0.018346336964892,FALSE
"1824","ZNF395 HDBP2 PBF",-0.207203620208205,0.0173032380945862,FALSE
"1825","MICB PERB11.2",-0.208842572125853,0.0197569057551162,FALSE
"1826","ZNF736",-0.2097069447818,0.0193130158999036,FALSE
"1827","SOCS3 CIS3 SSI3",-0.209796331833676,0.0197553806924995,FALSE
"1828","MDH1 MDHA",-0.210743873349511,0.0189761434234819,FALSE
"1829","MCF2L2 DRG KIAA0861",-0.21099734822506,0.0191109407472769,FALSE
"1830","PPID CYP40 CYPD",-0.212115751526866,0.0197122472435127,FALSE
"1831","PHIP DCAF14 WDR11",-0.215035452985092,0.018245505709051,FALSE
"1832","SH2D3A NSP1 UNQ175/PRO201",-0.215386611546906,0.0195476373942747,FALSE
"1833","MLKL",-0.21759069747166,0.0194018885928916,FALSE
"1834","CCDC71L C7orf74",-0.217683087554089,0.0190140933935121,FALSE
"1835","TRAV24",-0.219084841479326,0.0197331606769507,FALSE
"1836","SREBF1 BHLHD1 SREBP1",-0.220244434824828,0.0188941274531867,FALSE
"1837","FBXO15 FBX15",-0.221149730633041,0.0193173744738122,FALSE
"1838","STAT6",-0.221392697350094,0.0206319622037399,FALSE
"1839","UBQLNL",-0.221463860668749,0.0183953032506998,FALSE
"1840","TMC5 UNQ8238/PRO33604",-0.221668374457202,0.0203404105920587,FALSE
"1841","NEBL LNEBL",-0.221752878938762,0.021330907427359,FALSE
"1842","USP32 USP10",-0.222759076429163,0.0191358731728417,FALSE
"1843","ZNF703 ZEPPO1 ZPO1",-0.223190087078581,0.0182055439254576,FALSE
"1844","THEMIS2 C1orf38 ICB1",-0.224045277652667,0.0187161467153717,FALSE
"1845","EXOC3-AS1 C5orf55",-0.224239746963491,0.0191278098758518,FALSE
"1846","PHKB",-0.224355359216652,0.0192030867283667,FALSE
"1847","UNC119 RG4",-0.224459913182082,0.0185101220404394,FALSE
"1848","DYSF FER1L1",-0.224549182748792,0.0201195344704778,FALSE
"1849","FAM104A",-0.225035725112846,0.0189045052984592,FALSE
"1850","LGALS8",-0.225561036023219,0.0190847702165745,FALSE
"1851","OPTN FIP2 GLC1E HIP7 HYPL NRP",-0.227271384109457,0.0182551146996506,FALSE
"1852","TFAP2E",-0.227957268733135,0.0190525473712593,FALSE
"1853","RSPH10B2",-0.228334950435157,0.0204480272611283,FALSE
"1854","TAF4B TAF2C2 TAFII105",-0.228595064873524,0.0187686350628584,FALSE
"1855","NCKIPSD AF3P21 SPIN90",-0.229167749182857,0.0204016557680187,FALSE
"1856","ENAM",-0.229601180647638,0.0188291287782003,FALSE
"1857","MSH3 DUC1 DUG",-0.229839029284967,0.0200195838585971,FALSE
"1858","CACNA1H",-0.231542832563147,0.0216409581210002,FALSE
"1859","ADAM33 C20orf153 UNQ873/PRO1891",-0.231544991470443,0.018057589833984,FALSE
"1860","HERC6",-0.234609506539737,0.0199904413471304,FALSE
"1861","ADGRL4 ELTD1 ETL UNQ202/PRO228",-0.235714400435594,0.0207203430379319,FALSE
"1862","CCDC66",-0.236829085402515,0.0205352400418727,FALSE
"1863","RNF225",-0.238362097860037,0.0191509106919473,FALSE
"1864","DMD",-0.238584515929247,0.0203096073079664,FALSE
"1865","CCN2 CTGF HCS24 IGFBP8",-0.238660152787226,0.0208861689050166,FALSE
"1866","NRBP2 PP9320 TRG16",-0.238770090770767,0.0197980283894616,FALSE
"1867","INPP5D SHIP SHIP1",-0.243073285741811,0.0192960882503564,FALSE
"1868","MRRF",-0.243304749583761,0.0201082550996394,FALSE
"1869","TMEM63C C14orf171 CSC1",-0.243439542949591,0.019168839551254,FALSE
"1870","KISS1 PP5098",-0.243992440630155,0.0216109008261093,FALSE
"1871","SHBG",-0.244059726314219,0.0209543492320854,FALSE
"1872","HCN2 BCNG2",-0.246898994592396,0.0202362818833204,FALSE
"1873","PEX10 RNF69",-0.247395577332941,0.0203608072636055,FALSE
"1874","OGFOD3 C17orf101",-0.247479191931525,0.0198428299678533,FALSE
"1875","ADAD1 TENR",-0.249772887936551,0.0207748090641019,FALSE
"1876","KLK14 KLKL6",-0.249782742833165,0.0189358419854612,FALSE
"1877","HLA-B HLAB",-0.250069024879078,0.0190271597554612,FALSE
"1878","TMTC3",-0.251126458884038,0.0199694329777084,FALSE
"1879","JAK3",-0.251140191937143,0.0206361158268762,FALSE
"1880","MMP20",-0.251174479925595,0.0198176159172668,FALSE
"1881","GTPBP1",-0.251275845318272,0.0190949529633429,FALSE
"1882","ARHGEF2 KIAA0651 LFP40",-0.251537079887719,0.0196640714237956,FALSE
"1883","ARMH1 C1orf228 NCRNA00082",-0.252354646173732,0.021640280059999,FALSE
"1884","ANXA7 ANX7 SNX OK/SW-cl.95",-0.252701660324361,0.021775380634293,FALSE
"1885","SOGA3 C6orf174",-0.255117712988316,0.0193280854809922,FALSE
