"","protein","log2_fold_change","adjusted_p_value_-log10","significant"
"750","NIPSNAP1",1.61850448413772,0.0128406761882701,FALSE
"751","STAB1 FEEL1 KIAA0246",1.61188299222594,0.0138884471527111,FALSE
"752","SHCBP1L C1orf14",1.6100255289144,0.00948278472914769,FALSE
"753","PROP1",1.60998278252555,0.0226575316599191,FALSE
"754","SAMD4A KIAA1053 SAMD4 SMAUG1",1.60929928775301,0.0122342780870191,FALSE
"755","VWDE",1.60634278395339,0.0167601770588735,FALSE
"756","HESX1 HANF",1.60382821460041,0.0170698876480086,FALSE
"757","SLC25A36",1.60192865609823,0.0120296561980721,FALSE
"758","TP53BP1",1.59878860236368,0.0158133765746076,FALSE
"759","CDC42BPG DMPK2",1.59599371473944,0.0190507859927459,FALSE
"760","ZFHX3 ATBF1",1.59149647748372,0.013883360234236,FALSE
"761","ZNF483 KIAA1962 ZKSCAN16",1.58831092446838,0.0152149476709281,FALSE
"762","NACA",1.5872537808971,0.0228832517509849,FALSE
"763","CEMIP2 KIAA1412 TMEM2",1.58525867650043,0.0147683188211862,FALSE
"764","ANK1 ANK",1.58471069509807,0.0147889821131252,FALSE
"765","FAM161A",1.58293045577566,0.0138195050051545,FALSE
"766","RFXAP",1.58239876969348,0.0116530774362881,FALSE
"767","DNAAF4 DYX1C1 EKN1",1.57633493573777,0.00950720008510462,FALSE
"768","DHX33 DDX33",1.57484835802519,0.010153780119554,FALSE
"769","SYK",1.57480581648418,0.0143399915235402,FALSE
"770","MN1",1.57247147712117,0.0104577647485977,FALSE
"771","NCKAP1L HEM1",1.57034350764653,0.0169793971060421,FALSE
"772","BMP3 BMP3A",1.56698711299864,0.0174028090964688,FALSE
"773","ORC1 ORC1L PARC1",1.56692325919255,0.0153342517245505,FALSE
"774","TRPM8 LTRPC6 TRPP8",1.55737681446178,0.0114682537166552,FALSE
"775","HIVEP3 KBP1 KIAA1555 KRC ZAS3",1.55379374064087,0.0131214640467946,FALSE
"776","PPIC CYPC",1.55345627471999,0.012316431171147,FALSE
"777","TSGA10 CEP4L",1.55331772627368,0.0197083229742621,FALSE
"778","UROD",1.55118604666757,0.0118034795218322,FALSE
"779","MMP1 CLG",1.55008598693178,0.0167836829682327,FALSE
"780","POLR3H KIAA1665 RPC8",1.54888300196965,0.0107373413502317,FALSE
"781","LRRIQ1 KIAA1801",1.54609185337688,0.0153938018490372,FALSE
"782","TTLL12 KIAA0153",1.54277537452197,0.0205822490590917,FALSE
"783","RPH3A KIAA0985",1.54077476507907,0.010926883982323,FALSE
"784","MAP3K14 NIK",1.53956178833009,0.0125375541461427,FALSE
"785","EEFSEC SELB",1.53914872129701,0.0122331146540877,FALSE
"786","CSTF2",1.538908401978,0.011569201959641,FALSE
"787","LGALS8",1.5367946413529,0.0129795069262386,FALSE
"788","GIGYF2 KIAA0642 PERQ2 TNRC15",1.53490683708828,0.0172156260384943,FALSE
"789","CTNND2 NPRAP",1.52881298270099,0.0216466846376996,FALSE
"790","TMEM131 KIAA0257 RW1",1.5265428708363,0.0127440399242517,FALSE
"791","ATP5F1A ATP5A ATP5A1 ATP5AL2 ATPM",1.52497159316432,0.0123543807307012,FALSE
"792","PLCD3 KIAA1964",1.52302799847054,0.0102967561744061,FALSE
"793","L1",1.51505803416244,0.0133245075806142,FALSE
"794","NDUFB9 LYRM3 UQOR22",1.51481794749001,0.0130422360750277,FALSE
"795","NTF3",1.51104169668234,0.0249783786423703,FALSE
"796","HTT HD IT15",1.50988171628637,0.0120108807646765,FALSE
"797","EPB41L1 KIAA0338",1.50167667209384,0.00998989970954203,FALSE
"798","RBM6 DEF3",1.50029522203306,0.0125990125126233,FALSE
"799","WDR43 KIAA0007 UTP5",1.50028798161219,0.0109882564569633,FALSE
"800","PDPR KIAA1990",1.49833653536226,0.0136360563002336,FALSE
"801","SYT6",1.49656309523195,0.0156262364963661,FALSE
"802","EDC4 HEDLS",1.49590806761678,0.00930805519467467,FALSE
"803","EZH1 KIAA0388",1.49463191711983,0.011755048221782,FALSE
"804","ZFP62",1.49441518403512,0.0128280318346747,FALSE
"805","UBR4 KIAA0462 KIAA1307 RBAF600 ZUBR1",1.49348892433762,0.0184566222148802,FALSE
"806","PSMD3",1.49171972082931,0.0108940129069741,FALSE
"807","APOA4",1.49159965394607,0.0113775319253552,FALSE
"808","WDR97 KIAA1875",1.48942945599079,0.0176005295551176,FALSE
"809","OBSCN KIAA1556 KIAA1639",1.48615551049715,0.0139345352577628,FALSE
"810","NXPH3 KIAA1159 NPH3 UNQ687/PRO1327",1.48194355652264,0.0138084580330395,FALSE
"811","SPTBN1 SPTB2",1.47595163122731,0.0166018954238031,FALSE
"812","PLEKHG1 KIAA1209",1.47545982340757,0.0180351178328031,FALSE
"813","OAS3 P/OKcl.4",1.47349850103724,0.00921223548722183,FALSE
"814","NWD1",1.46779746149872,0.0113428012986958,FALSE
"815","MAP4K3 RAB8IPL1",1.46647236128958,0.0131134960445211,FALSE
"816","ERMARD C6orf70",1.46311463448102,0.0140446044227623,FALSE
"817","KIF1A ATSV C2orf20",1.46275679780592,0.0157864508621406,FALSE
"818","C9orf131",1.45789543748763,0.0123846485309914,FALSE
"819","SREBF1 BHLHD1 SREBP1",1.45576293875577,0.0120734071897441,FALSE
"820","SCML2",1.45207214162892,0.0117539354654028,FALSE
"821","IFT172 KIAA1179",1.44835275818504,0.00926088679969287,FALSE
"822","CCSER2 FAM190B KIAA1128 NPD012",1.44818169812605,0.0124802677155915,FALSE
"823","TYMP ECGF1",1.44708328314912,0.0106749855423004,FALSE
"824","NEXMIF KIAA2022",1.44586950603794,0.00960256217758165,FALSE
"825","ZNF789",1.44247813154343,0.0136322562387982,FALSE
"826","PPHLN1 HSPC206 HSPC232",1.44188357883237,0.0128890739959019,FALSE
"827","GPM6A M6A",1.43784586818612,0.0136628095597337,FALSE
"828","LRRC24",1.43761107481821,0.0134009348213153,FALSE
"829","SCN3A KIAA1356 NAC3",1.43700999042367,0.0145488411852898,FALSE
"830","SPAG17",1.43324141352159,0.0116361804132698,FALSE
"831","FOXR2 FOXN6",1.43277905497996,0.0152263817261734,FALSE
"832","SRA1 PP7684",1.43158549570514,0.0121684314038335,FALSE
"833","EGLN2 EIT6",1.42060174960106,0.0102151544462159,FALSE
"834","CFAP54 C12orf55 C12orf63",1.42032037945952,0.0113202181087342,FALSE
"835","USP9X DFFRX FAM USP9",1.41153180664077,0.0123651419782038,FALSE
"836","RPL39",1.40610444905344,0.0132176362336609,FALSE
"837","DENND5B",1.39672642202277,0.00908574409998485,FALSE
"838","MBLAC2",1.39665185830895,0.0112264912196275,FALSE
"839","SCRN1 KIAA0193",1.39621022765727,0.0150093092136712,FALSE
"840","HDC",1.39504028876294,0.0127021458141108,FALSE
"841","XPO1 CRM1",1.39422367945387,0.010694549753333,FALSE
"842","POLE2 DPE2",1.39312113882436,0.012352655642498,FALSE
"843","RIOK1 RIO1",1.3930667313306,0.0111663347491894,FALSE
"844","DNAH14 C1orf67",1.3917412493394,0.00969545307534624,FALSE
"845","PNPLA1",1.39133414701825,0.0108825652390484,FALSE
"846","RGS12",1.3863548582641,0.0139424460965038,FALSE
"847","CXCR3 GPR9",1.38610386015384,0.0121067987108054,FALSE
"848","DDB2",1.38467023469807,0.0189284688522901,FALSE
"849","STK10 LOK",1.38293298463333,0.008926922831618,FALSE
"850","ERVPABLB-1",1.38178655225394,0.0107504167253535,FALSE
"851","C12orf66",1.38177092310933,0.00977891533658008,FALSE
"852","E1",1.38123356029981,0.0141397365711014,FALSE
"853","FOLR2",1.38049049407006,0.0152101343122403,FALSE
"854","PCF11 KIAA0824",1.37992050369414,0.0160008861146186,FALSE
"855","SDAD1 NUC130",1.37756700967682,0.0095324117590948,FALSE
"856","KIAA0895",1.37699542811407,0.015564855113716,FALSE
"857","BDP1 KIAA1241 KIAA1689 TFNR",1.3769728341737,0.00849969029080936,FALSE
"858","FCRLB FCRL2 FCRLM2 FCRY FREB2",1.37419793622811,0.0118381430923125,FALSE
"859","MAP3K7 TAK1",1.3699040094161,0.0116228406455219,FALSE
"860","DYM",1.36099782054827,0.00946192454859639,FALSE
"861","PCDHB2",1.3606661861604,0.0111591310092737,FALSE
"862","ZSCAN12 KIAA0426 ZNF305 ZNF96",1.35911917433465,0.0120943540491545,FALSE
"863","GPI",1.35836974356884,0.0142652081831845,FALSE
"864","OR6K6",1.35600059323423,0.00969579454041559,FALSE
"865","GPR108 LUSTR2",1.35309186702388,0.00939221988903387,FALSE
"866","SRI",1.35032580684487,0.0123863226725835,FALSE
"867","UHRF1BP1L KIAA0701 SHIP164",1.34631204210135,0.0157782090217266,FALSE
"868","LAMC1 LAMB2",1.34216938903493,0.00865203723075067,FALSE
"869","TIA1",1.34031453867325,0.0104330068387063,FALSE
"870","KLK14 KLKL6",1.34010287870249,0.0104907450221499,FALSE
"871","LRRTM2 KIAA0416 LRRN2",1.33947563415184,0.0139961506338155,FALSE
"872","PRODH PIG6 POX2 PRODH2",1.33877703195183,0.0131771559537744,FALSE
"873","ARGFX",1.33622786093295,0.0121264177323085,FALSE
"874","Q6ZS46",1.33433092902953,0.0086633074321215,FALSE
"875","SEL1L2 C20orf50",1.33416718837543,0.00958362763854688,FALSE
"876","PWWP2B PWWP2",1.33137052796464,0.0109302570755375,FALSE
"877","SAP30L NS4ATP2",1.32985679778576,0.0116243910660477,FALSE
"878","MYO1H",1.32949246747976,0.0107735065012926,FALSE
"879","HSP90AA1 HSP90A HSPC1 HSPCA",1.32810834091792,0.0095614778274566,FALSE
"880","TCF20 KIAA0292 SPBP",1.32366307184018,0.00920518470417336,FALSE
"881","EVI5L",1.31663164130114,0.00876347870117462,FALSE
"882","SPATA48 C7orf72",1.31309251621233,0.00963687689633788,FALSE
"883","PITPNB",1.3079218095551,0.0167465809048434,FALSE
"884","NPNT EGFL6L POEM UNQ295/PRO334",1.30789433703295,0.0144305770029652,FALSE
"885","CNGA4",1.30675117740611,0.0120936500559927,FALSE
"886","MLX BHLHD13 TCFL4",1.30670146405303,0.0143104415383478,FALSE
"887","ARHGEF2 KIAA0651 LFP40",1.30520635126962,0.0116372924805202,FALSE
"888","MPRIP KIAA0864 MRIP RHOIP3",1.30483559698042,0.0106271637888321,FALSE
"889","RPL7A SURF-3 SURF3",1.297815070635,0.0139827889372858,FALSE
"890","LRBA BGL CDC4L LBA",1.29450055498696,0.0116839435010476,FALSE
"891","ACBD5 KIAA1996",1.29111949008223,0.00999030687862115,FALSE
"892","THNSL2",1.29014945323593,0.00947216179097573,FALSE
"893","N4BP2L2 CG005 PFAAP5",1.28994052197788,0.0118025834009448,FALSE
"894","MLLT1 ENL LTG19 YEATS1",1.27871069267226,0.0108083956768419,FALSE
"895","RALBP1 RLIP1 RLIP76",1.27789079414316,0.0114367712226119,FALSE
"896","ZNF280C SUHW3 ZNF633",1.27636013536206,0.00944206834421268,FALSE
"897","UBTFL6",1.27534145839326,0.0137776310486388,FALSE
"898","CTTNBP2 C7orf8 CORTBP2 KIAA1758",1.27268712119026,0.0129054407682318,FALSE
"899","FZD4",1.269605774187,0.00963048317481213,FALSE
"900","ENKUR C10orf63",1.26699503679207,0.0124620798782101,FALSE
"901","TRAPPC8 KIAA1012",1.26682250145301,0.00969521409274696,FALSE
"902","CHD3",1.26389415485131,0.0100885591153869,FALSE
"903","KIAA1614",1.25971667357498,0.0111654408386894,FALSE
"904","MICU2 EFHA1",1.25958610842563,0.0127303944470388,FALSE
"905","RUFY2 KIAA1537 RABIP4R",1.25446921841362,0.0114431712173738,FALSE
"906","TIMM17B TIM17B JM3",1.25323153725039,0.00838628907755259,FALSE
"907","TCTEX1D1",1.25307971614275,0.00961250434151056,FALSE
"908","IFT140 KIAA0590 WDTC2",1.25166787104173,0.0136179642379363,FALSE
"909","LRRC9",1.24711865343108,0.0126583660412014,FALSE
"910","CDK9 CDC2L4 TAK",1.24598632415601,0.0104875757412983,FALSE
"911","O00370",1.24588335114898,0.013371619891021,FALSE
"912","C4A CO4 CPAMD2",1.24559325227822,0.00832970240317523,FALSE
"913","RPS20",1.24392966632665,0.00909158579292531,FALSE
"914","SNTN S100A1L",1.24176886364679,0.00920926450290323,FALSE
"915","HAPLN4 BRAL2 KIAA1926",1.2377346250595,0.0100449001531318,FALSE
"916","MMP9 CLG4B",1.23660792985434,0.00977958307129155,FALSE
"917","A1CF ACF ASP",1.23394335453322,0.0115928795481899,FALSE
"918","ILDR2 C1orf32",1.23205613341015,0.0119515154907704,FALSE
"919","RSPH10B2",1.22849892016802,0.0137699589169814,FALSE
"920","GUCY2D CORD6 GUC1A4 GUC2D RETGC RETGC1",1.22771608947238,0.0139282031322664,FALSE
"921","TRMT1L C1orf25 TRM1L MSTP070",1.22769385724047,0.0146754481399532,FALSE
"922","USP34 KIAA0570 KIAA0729",1.2269285372052,0.0102695348911468,FALSE
"923","SLC29A2 DER12 ENT2 HNP36",1.22670803346464,0.0105031431192429,FALSE
"924","ABCC3 CMOAT2 MLP2 MRP3",1.22415115892951,0.0107173853066497,FALSE
"925","DNAJC1 HTJ1",1.2188001397995,0.0108101858426516,FALSE
"926","FER1L5",1.21669719598989,0.0103015147965958,FALSE
"927","RAVER1 KIAA1978",1.2132657092956,0.0103369237769428,FALSE
"928","NEFH KIAA0845 NFH",1.21176526160457,0.0127862480318265,FALSE
"929","SNX32 SNX6B",1.20558674424547,0.0117887560544711,FALSE
"930","CELSR1 CDHF9 FMI2",1.20285275181188,0.0109880145214168,FALSE
"931","OR13C9",1.19981541006132,0.0113685427424942,FALSE
"932","CIART C1orf51",1.19827489361802,0.014376363213827,FALSE
"933","KLHL6",1.19730090638554,0.00854676600486163,FALSE
"934","SPAG6 PF16",1.19631775903849,0.0124939882923326,FALSE
"935","TRPM5 LTRPC5 MTR1",1.19035436739042,0.00928407418167966,FALSE
"936","KIAA0825 C5orf36",1.18984680701137,0.0157573533266385,FALSE
"937","PHLDB1 KIAA0638 LL5A DLNB07",1.18715992937685,0.0134965854719035,FALSE
"938","MYO10 KIAA0799",1.17921248203694,0.0101028589219829,FALSE
"939","OR5AK2",1.1775011224654,0.0111523901943952,FALSE
"940","CLP1 HEAB",1.17306894289341,0.0133445684060463,FALSE
"941","NAA25 C12orf30 MDM20 NAP1",1.17273153144628,0.00917226541251796,FALSE
"942","ROMO1 C20orf52",1.17213737103756,0.0123811140910928,FALSE
"943","OGFOD3 C17orf101",1.17029411646508,0.0111824457275027,FALSE
"944","CDKL4",1.16825705068571,0.0118156067538748,FALSE
"945","TENT5C FAM46C",1.16624650526718,0.0104138148988886,FALSE
"946","COMMD9 HSPC166",1.16574651194566,0.0111678805131832,FALSE
"947","DOCK2 KIAA0209",1.16497986626484,0.0107493782044763,FALSE
"948","SETX ALS4 KIAA0625 SCAR1",1.1646845842551,0.0119724486512227,FALSE
"949","SPG11 KIAA1840",1.16118258889371,0.0125630382281462,FALSE
"950","NDUFS2",1.16068485575335,0.00903154601984305,FALSE
"951","SEMA5B KIAA1445 SEMAG UNQ5867/PRO34001",1.15315101163526,0.00991314136610718,FALSE
"952","SF3B2 SAP145",1.14981418076547,0.011638633063418,FALSE
"953","UBQLNL",1.1478019543521,0.00936850523959169,FALSE
"954","PABPC4 APP1 PABP4",1.1476721154763,0.0114876508298849,FALSE
"955","LRP1 A2MR APR",1.14486287841813,0.010707180850404,FALSE
"956","CRMP1 DPYSL1 ULIP3",1.14304639005375,0.0111665173744059,FALSE
"957","MCUB CCDC109B",1.14080488375919,0.0107798537643903,FALSE
"958","CLCA4 CaCC2 UNQ562/PRO1124",1.14003589475578,0.0118713938540069,FALSE
"959","EPHA4 HEK8 SEK TYRO1",1.13990746846277,0.00868612417578031,FALSE
"960","CNTN1",1.13775822217306,0.0132725651591174,FALSE
"961","CKAP5 KIAA0097",1.13726813653277,0.00855648110325512,FALSE
"962","PTPRT KIAA0283",1.1367824480087,0.0100905336207722,FALSE
"963","RAB9B RAB9L",1.13434299908541,0.00896179456309909,FALSE
"964","NUAK2 OMPHK2 SNARK",1.13383372365674,0.0130258675391035,FALSE
"965","PRKACG",1.13185299797071,0.0119629611628744,FALSE
"966","VPS16",1.12848008951083,0.0124778849000596,FALSE
"967","GJD2 GJA9",1.12651596484634,0.0104829552255599,FALSE
"968","ATP8B3 ATP1K FOS37502_2",1.12509837325455,0.0105375676719046,FALSE
"969","IFT74 CCDC2 CMG1",1.1220700269403,0.0125816519909099,FALSE
"970","DPYSL2 CRMP2 ULIP2",1.11971742088149,0.0111338324206143,FALSE
"971","NUP85 NUP75 PCNT1",1.11845213432613,0.009916171027706,FALSE
"972","PADI3 PAD3 PDI3",1.11807797150786,0.0114669483052004,FALSE
"973","CEBPD",1.11656909837218,0.0129246847354996,FALSE
"974","ANKRD11 ANCO1",1.11194445304684,0.0141573233170974,FALSE
"975","FBXO11 FBX11 PRMT9 VIT1 UG063H01",1.10961771274354,0.0116656279839021,FALSE
"976","TTC19",1.10809661297557,0.0105242740162666,FALSE
"977","ADAM12 MLTN UNQ346/PRO545",1.10635823130496,0.0103191061013414,FALSE
"978","COG3 SEC34",1.10228608246512,0.0121656781581637,FALSE
"979","WDR26 CDW2 MIP2 PRO0852",1.09803254454719,0.00920456813988123,FALSE
"980","CEP170 FAM68A KAB KIAA0470",1.09450812226615,0.0109636562497293,FALSE
"981","CDC14A",1.09245260963398,0.00895518855375062,FALSE
"982","ACLY",1.0908231686527,0.00963621018393955,FALSE
"983","HAT1 KAT1",1.0895987368445,0.0113931040814154,FALSE
"984","GNAQ GAQ",1.08645330811884,0.0117511373286033,FALSE
"985","ITGA2 CD49B",1.08585202132002,0.00928116484090274,FALSE
"986","H1-1 H1F1 HIST1H1A",1.08466720125678,0.0102432834013566,FALSE
"987","MAP3K19 RCK YSK4",1.08464907880289,0.0109719444979514,FALSE
"988","CPS1",1.08372352092724,0.00951680879248906,FALSE
"989","CEP78 C9orf81",1.07957168005467,0.0088431311630183,FALSE
"990","KIF3A KIF3",1.0774911249405,0.0095045611034928,FALSE
"991","NCAPD2 CAPD2 CNAP1 KIAA0159",1.07642250496722,0.00974087679553935,FALSE
"992","DGCR6",1.07231473748924,0.00897338815778929,FALSE
"993","SMIM24 C19orf77 HSPC323",1.07072618673829,0.0121093269719371,FALSE
"994","ZNF300",1.07010465300419,0.0111048875880739,FALSE
"995","CAPN1 CANPL1 PIG30",1.06988571623129,0.0117012469572728,FALSE
"996","CDKL3 NKIAMRE",1.06584833775523,0.0101586995756229,FALSE
"997","F13A1 F13A",1.05911223500532,0.0105434531847218,FALSE
"998","SNAPC4 SNAP190",1.05560651864322,0.0102805825520873,FALSE
"999","GTF2F1 RAP74",1.05359869840115,0.0100879360248683,FALSE
"1000","COL7A1",1.05311471111881,0.0104520628992454,FALSE
"1001","MLH3",1.05260395650023,0.00992124621595156,FALSE
"1002","CTPS2",1.05091618854422,0.00968333846587157,FALSE
"1003","ACACB ACC2 ACCB",1.05082137461209,0.00975426519977322,FALSE
"1004","POLR3B",1.04498938780669,0.00914398777459325,FALSE
"1005","GSDMC MLZE",1.0410838628219,0.00938431287520972,FALSE
"1006","RECQL4 RECQ4",1.03885822028743,0.010232366682666,FALSE
"1007","NOP14 C4orf9 NOL14 RES4-25",1.03640071060995,0.0104176770578267,FALSE
"1008","FCRL4 FCRH4 IFGP2 IRTA1",1.03532764106971,0.00920478925424614,FALSE
"1009","GPATCH1 ECGP GPATC1",1.03267960833856,0.00965486292480343,FALSE
"1010","TPM3",1.02886463983124,0.010255401999098,FALSE
"1011","SERPINA11",1.02832799749687,0.0107213447522324,FALSE
"1012","GAS2",1.02687549282675,0.010720760967652,FALSE
"1013","PIK3C2A",1.02507481418901,0.00937670243270338,FALSE
"1014","BORCS5 LOH12CR1",1.02344668117681,0.00962673575484153,FALSE
"1015","SULF1 KIAA1077",1.02176962929099,0.0116331084951528,FALSE
"1016","SMARCC1 BAF155",1.02044191718161,0.00937613400010438,FALSE
"1017","ZNF488",1.01931828555342,0.0107748889268692,FALSE
"1018","ZNF395 HDBP2 PBF",1.01737551211857,0.00768416864187406,FALSE
"1019","MPHOSPH8 MPP8",1.01511651020051,0.0121783124434376,FALSE
"1020","SRGAP1 ARHGAP13 KIAA1304",1.012794918944,0.00836140664309674,FALSE
"1021","COL8A1 C3orf7",1.00885272735091,0.00902341302252098,FALSE
"1022","CGAS C6orf150 MB21D1",0.999351162780471,0.00861078170854697,FALSE
"1023","SLC13A3 NADC3 SDCT2",0.994500656568448,0.010672464441878,FALSE
"1024","MYO7B",0.994271793166835,0.0088105081719733,FALSE
"1025","SPAG11B EP2 HE2",0.993773573336568,0.00886616523015214,FALSE
"1026","MAOA",0.992878317557576,0.00964553925860579,FALSE
"1027","CABLES1 CABLES",0.991616519797663,0.0090638606624709,FALSE
"1028","TAF4B TAF2C2 TAFII105",0.991209031305743,0.00913412517306097,FALSE
"1029","PCDHGB7",0.989886726801124,0.00903060890065816,FALSE
"1030","C2CD5 CDP138 KIAA0528",0.986615667793819,0.0117239521359652,FALSE
"1031","ARHGAP17 RICH1 MSTP066 MSTP110",0.98418134705291,0.0106925999942717,FALSE
"1032","HERC6",0.983141383086057,0.0105268684297066,FALSE
"1033","PRKDC HYRC HYRC1",0.977267006338078,0.00850530423821431,FALSE
"1034","TNIP1 KIAA0113 NAF1",0.974356004889888,0.00993523515193649,FALSE
"1035","AMPD1",0.972973204039207,0.0116228021210536,FALSE
"1036","HDLBP HBP VGL",0.971553478344216,0.00870075838831111,FALSE
"1037","MTX1 MTX MTXN",0.971082091433587,0.0111822494086525,FALSE
"1038","SETDB1 ESET KIAA0067 KMT1E",0.970518323342922,0.00968174645190697,FALSE
"1039","ACYP2 ACYP",0.969041440620495,0.0092668101128577,FALSE
"1040","RPL4 RPL1",0.96715485939519,0.0105265136552846,FALSE
"1041","ADCY3 KIAA0511",0.960572697768683,0.0087826800991984,FALSE
"1042","RPS19",0.960356139419153,0.00804480258620692,FALSE
"1043","POP1 KIAA0061",0.958065389428622,0.010263102474329,FALSE
"1044","SLC17A5",0.957966627693581,0.00982325617199285,FALSE
"1045","KIAA1210",0.957422122534808,0.00900679958937643,FALSE
"1046","SLC20A1 GLVR1 PIT1",0.956077028491752,0.0107362075383577,FALSE
"1047","RPS25",0.955060919438697,0.0099949877606164,FALSE
"1048","HNRNPR HNRPR",0.954887761073138,0.00836079933772009,FALSE
"1049","MMP8 CLG1",0.95471922355132,0.00832460349533193,FALSE
"1050","HOXA4 HOX1D",0.953360010432856,0.0102509838829289,FALSE
"1051","THOC6 WDR58 PSEC0006",0.953012654473355,0.0119933864512336,FALSE
"1052","CD47 MER6",0.952357645899976,0.0105902492100859,FALSE
"1053","TRA2B SFRS10",0.950537390844804,0.0101118389342218,FALSE
"1054","ATP6V1E1 ATP6E ATP6E2",0.949087310910585,0.0097382883329994,FALSE
"1055","RAB11FIP1 RCP",0.947803172039311,0.0104533545498304,FALSE
"1056","AMOTL2 KIAA0989",0.946785414454727,0.00936188675567583,FALSE
"1057","TLR10 UNQ315/PRO358",0.946091381335947,0.0100606689244679,FALSE
"1058","KIF13A RBKIN",0.943633257652269,0.00975729178714397,FALSE
"1059","SERF1A FAM2A SERF1 SMAM1",0.943006665929595,0.00806295867341692,FALSE
"1060","SNTB1 SNT2B1",0.941733265974305,0.00861147286328226,FALSE
"1061","KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1",0.94102352526161,0.0104212013192673,FALSE
"1062","GPLD1 PIGPLD1",0.931226893568633,0.0118015489080074,FALSE
"1063","RICTOR KIAA1999",0.927806354982895,0.00911268478194504,FALSE
"1064","ATP2B4 ATP2B2 MXRA1",0.923514231634666,0.00800413426084721,FALSE
"1065","COL4A6",0.922226845879393,0.00826009018327096,FALSE
"1066","RAET1E LETAL N2DL4 ULBP4 UNQ1867/PRO4303",0.919416432755419,0.00923575194134434,FALSE
"1067","RASGEF1B GPIG4",0.918986353792143,0.0126485679203447,FALSE
"1068","FN1 FN",0.917054184359753,0.00744419904430978,FALSE
"1069","ARPC5 ARC16",0.909139673510108,0.00941411608853224,FALSE
"1070","GPRIN1 KIAA1893",0.908241624678826,0.0131642990600956,FALSE
"1071","AKAP1 AKAP149 PRKA1",0.907594213272141,0.0106411547702656,FALSE
"1072","ACOX1 ACOX",0.904884778828059,0.00995672822138575,FALSE
"1073","VWA3B",0.904760061141808,0.0123396386084892,FALSE
"1074","TCN2 TC2",0.90169180969472,0.00941478888511048,FALSE
"1075","CAMK4 CAMK CAMK-GR CAMKIV",0.897408834968827,0.00828604989381979,FALSE
"1076","E2",0.891160886058781,0.0105485357420371,FALSE
"1077","ST6GALNAC3 SIAT7C UNQ2787/PRO7177",0.891146829296233,0.0090182648211281,FALSE
"1078","PRAMEF33",0.891083901782773,0.0111879075177001,FALSE
"1079","TSPAN18 UNQ3042/PRO9858",0.888547844079953,0.00929023362505025,FALSE
"1080","MSRB1 SEPX1 HSPC270",0.880105938941831,0.0083295875571009,FALSE
"1081","MICAL3 KIAA0819 KIAA1364",0.875444738150472,0.00913241331738875,FALSE
"1082","MTMR4 KIAA0647 ZFYVE11",0.873814694556556,0.00883187287484628,FALSE
"1083","KIF4A KIF4",0.870825402313283,0.00808154318499114,FALSE
"1084","AOC1 ABP1 DAO1",0.869851546820389,0.00838014636342238,FALSE
"1085","AHNAK PM227",0.86939105899625,0.0083716985661402,FALSE
"1086","EEF1G EF1G PRO1608",0.868361278723983,0.0105099140556712,FALSE
"1087","SHBG",0.866487783105756,0.0105638493213157,FALSE
"1088","UBE2F NCE2",0.865544518428489,0.0108864769856759,FALSE
"1089","ULK4",0.861696325138816,0.00825070622142704,FALSE
"1090","CCN2 CTGF HCS24 IGFBP8",0.860207485258289,0.0105927892131333,FALSE
"1091","CYC1",0.859734873843996,0.0109069438921508,FALSE
"1092","STEAP3 TSAP6",0.857875074824996,0.00963852169692986,FALSE
"1093","TET2 KIAA1546 Nbla00191",0.853882758548984,0.00895624462058641,FALSE
"1094","B4GALT7 XGALT1 UNQ748/PRO1478",0.853498148359936,0.00963005161771212,FALSE
"1095","TMEM79 MATT",0.852167137584022,0.00873804386116421,FALSE
"1096","RPS6KB1 STK14A",0.848050644574052,0.00879031387590816,FALSE
"1097","OR2T11",0.846833709477657,0.00953046674536999,FALSE
"1098","MAP3K4 KIAA0213 MAPKKK4 MEKK4 MTK1",0.84573834709694,0.00899116330583775,FALSE
"1099","KNOP1 C16orf88 FAM191A TSG118",0.8454891660162,0.00887508514593831,FALSE
"1100","FAM111B CANP",0.841870546800745,0.00829385070142703,FALSE
"1101","NAV1 KIAA1151 KIAA1213 POMFIL3 STEERIN1",0.838149394761842,0.00802231005164008,FALSE
"1102","ZNF875 HKR1",0.831682308562876,0.00889713637595729,FALSE
"1103","FAM221A C7orf46",0.828918692654838,0.00840508103145571,FALSE
"1104","SASH1 KIAA0790 PEPE1",0.828415445403184,0.00836768679570061,FALSE
"1105","NKTR",0.825610318591885,0.0103633588166639,FALSE
"1106","TRRAP PAF400",0.82424185688107,0.00859733864994254,FALSE
"1107","AMPH AMPH1",0.821998971243818,0.0104164016610767,FALSE
"1108","AKAP6 AKAP100 KIAA0311",0.821989535773398,0.00785563083444393,FALSE
"1109","PLEKHG3 KIAA0599",0.821912530670986,0.00831395333749144,FALSE
"1110","IRS4",0.818865358276438,0.0103773208679377,FALSE
"1111","HCN2 BCNG2",0.81861056098878,0.00948896827840584,FALSE
"1112","TTF1",0.808921805283955,0.00988041372517437,FALSE
"1113","LHX6 LHX6.1",0.808323298230608,0.0105886417897106,FALSE
"1114","POC1B WDR51B",0.803230907790205,0.00916670947545991,FALSE
"1115","CYP7A1 CYP7",0.795328353202379,0.00852430288985008,FALSE
"1116","C9orf64",0.795111126983176,0.0108642133930926,FALSE
