"","protein","log2_fold_change","adjusted_p_value_-log10","significant"
"1519","SMG1 ATX KIAA0421 LIP",0.172482139559104,0.0203471996679662,FALSE
"1520","HOXB13",0.172164064870465,0.0198440030196292,FALSE
"1521","MUC16 CA125",0.170015722489252,0.0196349198323458,FALSE
"1522","FAM221A C7orf46",0.169627538784187,0.0197284042098228,FALSE
"1523","QKI HKQ",0.164901401114516,0.0198778939294474,FALSE
"1524","BRME1 C19orf57",0.160981531422626,0.0201394991700718,FALSE
"1525","FLG",0.160456106031535,0.0201559075706826,FALSE
"1526","SLCO2B1 KIAA0880 OATP2B1 OATPB SLC21A9",0.15891808611706,0.019477255426053,FALSE
"1527","STK31 SGK396",0.158251002285223,0.0201090485420939,FALSE
"1528","DNAJC11",0.158127196896633,0.0200790655600515,FALSE
"1529","PLEKHG4B KIAA1909",0.156754328152953,0.0200126535733981,FALSE
"1530","GSE1 KIAA0182",0.15634623715331,0.0205766689946499,FALSE
"1531","ALMS1 KIAA0328",0.156057853271946,0.0199427724586569,FALSE
"1532","OSTM1 GL HSPC019 UNQ6098/PRO21201",0.152943577765967,0.0201958516969306,FALSE
"1533","C3orf20",0.152536243698687,0.0200681536992593,FALSE
"1534","PRRC2A BAT2 G2",0.152057387808732,0.0203742856140632,FALSE
"1535","FAM181B",0.152030036913661,0.0202673483566036,FALSE
"1536","MYBPC1 MYBPCS",0.151435095957931,0.0194179423740367,FALSE
"1537","NOP14 C4orf9 NOL14 RES4-25",0.151163132101235,0.0199017527241984,FALSE
"1538","MCM6",0.151042740352576,0.0198384958012445,FALSE
"1539","GRAMD1A KIAA1533",0.148731659717583,0.0198434525987249,FALSE
"1540","GALNT15 GALNTL2 UNQ770/PRO1564",0.14487042825812,0.0198690162608774,FALSE
"1541","MLLT6 AF17",0.139936039721231,0.0199562565597431,FALSE
"1542","TACC3 ERIC1",0.139248183626453,0.0193443250897187,FALSE
"1543","LRRC6 LRTP TSLRP",0.138955983844767,0.0200757256046952,FALSE
"1544","E2",0.137220945585389,0.0200159773961023,FALSE
"1545","ZBTB40 KIAA0478",0.136429646201091,0.0198062713371226,FALSE
"1546","AMOTL2 KIAA0989",0.135517900701768,0.0196190865576053,FALSE
"1547","ACE DCP DCP1",0.134958469658226,0.0192111636892615,FALSE
"1548","SVIL",0.134745950555182,0.019406350150958,FALSE
"1549","SV2A KIAA0736 PSEC0174",0.134510755473759,0.0197728818521657,FALSE
"1550","ZNF292 KIAA0530",0.133103465736484,0.0196180654086126,FALSE
"1551","FHAD1 KIAA1937",0.132120474495856,0.0201330344468638,FALSE
"1552","ATRX RAD54L XH2",0.129714634321441,0.0194744347399161,FALSE
"1553","DGLUCY C14orf159 UNQ2439/PRO5000",0.128943476604366,0.0202371869670672,FALSE
"1554","ROBO1 DUTT1",0.128902120905575,0.019249493456104,FALSE
"1555","PHLDB1 KIAA0638 LL5A DLNB07",0.128327648719743,0.0199520405025129,FALSE
"1556","LRP1 A2MR APR",0.127378474452723,0.0196061915571324,FALSE
"1557","SNW1 SKIIP SKIP",0.127182170884559,0.0202919316620776,FALSE
"1558","PARP1 ADPRT PPOL",0.126082762204099,0.0200364826077823,FALSE
"1559","FGR SRC2",0.125545984896636,0.0196569709582901,FALSE
"1560","IRS4",0.124399908991776,0.0199534479397989,FALSE
"1561","NIN KIAA1565",0.123499274283148,0.0191692469961964,FALSE
"1562","CSAG1 CSAGE",0.122658320763534,0.0199628953017496,FALSE
"1563","PWWP3A EXPAND1 MUM1",0.121975314189093,0.0200652975745924,FALSE
"1564","EEF1AKMT3 FAM119B HCA557A METTL21B",0.119594770332888,0.0195429929962381,FALSE
"1565","CCDC157 KIAA1656",0.119145174222002,0.019898924123495,FALSE
"1566","E1",0.118862084648981,0.0197007063279806,FALSE
"1567","RTN4IP1 NIMP",0.117466172252076,0.019635489855208,FALSE
"1568","CNGA2 CNCA CNCA1 CNCG2",0.116660609514346,0.019391387877511,FALSE
"1569","COL16A1 FP1572",0.114103975445605,0.0191433746544249,FALSE
"1570","FBXO11 FBX11 PRMT9 VIT1 UG063H01",0.113194861160125,0.019646170817445,FALSE
"1571","ITGA2 CD49B",0.113178971422531,0.0192948916814064,FALSE
"1572","ENPP2 ATX PDNP2",0.113177560346475,0.0190996027714604,FALSE
"1573","EPS8L1 DRC3 EPS8R1 PP10566",0.112885541306497,0.0200367144529823,FALSE
"1574","MIPOL1",0.112363841599802,0.0189849817500263,FALSE
"1575","ZCCHC8",0.11016862991735,0.019614844696756,FALSE
"1576","RIMS2 KIAA0751 RAB3IP3 RIM2",0.109742962690946,0.0195233260709477,FALSE
"1577","POR CYPOR",0.108932663327682,0.0195558543499775,FALSE
"1578","CLEC4F CLECSF13",0.108654972755193,0.0194054445433561,FALSE
"1579","GIPC2",0.107617960286602,0.0194878144861447,FALSE
"1580","PLG",0.106177134692132,0.019389965568928,FALSE
"1581","GRIN3B",0.105848993567786,0.0192889160666493,FALSE
"1582","TBCK TBCKL HSPC302",0.101525298959979,0.0196210282699832,FALSE
"1583","ARHGEF5 TIM",0.100102528061372,0.0196087671896398,FALSE
"1584","AHCTF1 ELYS TMBS62 MSTP108",0.098692976108552,0.0190208722550346,FALSE
"1585","CACNA1H",0.0972472580291743,0.0197792600215807,FALSE
"1586","POLR2M GRINL1A",0.0971048585292635,0.0190032283936998,FALSE
"1587","UNC80 C2orf21 KIAA1843",0.0967353553452703,0.0194492928581138,FALSE
"1588","HEATR5A C14orf125 KIAA1316",0.086868914813099,0.0194677875971432,FALSE
"1589","UBAP2L KIAA0144 NICE4",0.0860296656295425,0.0193800840873886,FALSE
"1590","OR5B2",0.0850032350147707,0.0194983762038375,FALSE
"1591","RTN2 NSPL1",0.0821819631173462,0.0193464296792735,FALSE
"1592","RRP12 KIAA0690",0.0818230080729769,0.019561881536376,FALSE
"1593","CFAP43 C10orf79 WDR96",0.0817195624119336,0.0192700425446286,FALSE
"1594","FSD1 GLFND MIR1 VLP27",0.0807293206628632,0.0190718408009885,FALSE
"1595","RBMY1A1 RBM1 RBM2 YRRM1 YRRM2",0.0791816751299645,0.0192598991502386,FALSE
"1596","HDAC7 HDAC7A",0.0787533800114737,0.0193095495849666,FALSE
"1597","N4BP2L2 CG005 PFAAP5",0.0780118091434403,0.0191847615424275,FALSE
"1598","ZNF485",0.0756102950779791,0.0191455628384194,FALSE
"1599","NAV1 KIAA1151 KIAA1213 POMFIL3 STEERIN1",0.075460809361342,0.0189640932392832,FALSE
"1600","CCDC168 C13orf40",0.0753433726768939,0.0192694151210272,FALSE
"1601","HERC1",0.0743032574591478,0.0194320519001037,FALSE
"1602","CEMP1",0.0730865081339758,0.0189690499893944,FALSE
"1603","TYW1B RSAFD2",0.072354114513633,0.0189826774426471,FALSE
"1604","SCRN1 KIAA0193",0.0715836680852284,0.0192491883294318,FALSE
"1605","PIK3CG",0.0690035574521168,0.0191331612806025,FALSE
"1606","WASHC4 KIAA1033",0.0677919801067972,0.0192456794261087,FALSE
"1607","POTEF A26C1B",0.0667187478709756,0.0193366293249838,FALSE
"1608","ATP2B4 ATP2B2 MXRA1",0.0640323385395298,0.0188588818617898,FALSE
"1609","TSHB",0.0616032152207531,0.018939146500228,FALSE
"1610","GNB1",0.0604771975434524,0.0188823897846454,FALSE
"1611","C9orf131",0.0591793862777745,0.0189903904245031,FALSE
"1612","CXXC1 CFP1 CGBP PCCX1 PHF18",0.0575020366096588,0.0188321392778824,FALSE
"1613","IL4I1 FIG1 UNQ636/PRO1265",0.0568449906991475,0.0191008368955517,FALSE
"1614","ARMC5",0.053692220683498,0.0188917299764739,FALSE
"1615","BAIAP2L2 UNQ9336/PRO34007",0.0507100683927639,0.018988892283323,FALSE
"1616","MINPP1 MIPP UNQ900/PRO1917",0.0470623896308489,0.0189892086536802,FALSE
"1617","RIPK3 RIP3",0.0438950929213782,0.01884287548363,FALSE
"1618","TYW5 C2orf60",0.0432894586142716,0.0189392603307568,FALSE
"1619","TXNRD3 TGR TRXR3",0.0407835081373342,0.0188396097492202,FALSE
"1620","CLASRP SFRS16 SWAP2 UNQ2428/PRO4988",0.0397884001036566,0.018941817784288,FALSE
"1621","MCTP1",0.0395651129720207,0.0189815569621442,FALSE
"1622","DPY19L2 UNQ3127/PRO10284",0.0378552845003561,0.0189143151071503,FALSE
"1623","UROD",0.035886119113183,0.0187727898243382,FALSE
"1624","ARHGEF19",0.0329256288923787,0.0188007841561468,FALSE
"1625","ATP8A1 ATPIA",0.0322911740121139,0.0188888865266854,FALSE
"1626","CUL4B KIAA0695",0.0270921118327827,0.0188163617514015,FALSE
"1627","SYT13 KIAA1427",0.0208070758135683,0.0186724866026385,FALSE
"1628","TAF1D JOSD3",0.0190364015895028,0.0187482939377112,FALSE
"1629","ANLN",0.0189897024905115,0.0186503823864354,FALSE
"1630","CASQ1 CASQ",0.0169454615142968,0.0186923635851481,FALSE
"1631","ADARB2 ADAR3 RED2",0.0152024185520574,0.0186346247489293,FALSE
"1632","WDR38",0.0147659108461973,0.0186909568726051,FALSE
"1633","KCNB1",0.00921651278045843,0.0185716314345287,FALSE
"1634","CDK9 CDC2L4 TAK",0.00881460285028268,0.018589254979158,FALSE
"1635","GALNT5",0.00556060868485986,0.0185806138971766,FALSE
"1636","METTL4",0.00313194063292954,0.0185553524165421,FALSE
"1637","PLCG1 PLC1",0.00182533040270627,0.0185366443163728,FALSE
"1638","TIA1",-0.000492471645550552,0.0185294150412785,FALSE
"1639","TDRD6",-0.0056888467239844,0.0185692313721385,FALSE
"1640","MASTL GW GWL THC2",-0.00791540501569088,0.0185886074935388,FALSE
"1641","AMPH AMPH1",-0.00892567984421433,0.0186221052698695,FALSE
"1642","NWD1",-0.0111037354149879,0.0186019888909237,FALSE
"1643","SLC13A3 NADC3 SDCT2",-0.012193301631946,0.0186388469677429,FALSE
"1644","NHSL1 C6orf63 KIAA1357",-0.0126787745760026,0.0186217666702992,FALSE
"1645","NPEPL1 KIAA1974",-0.0131154282780486,0.0186133977487979,FALSE
"1646","ZNF488",-0.0134058110146622,0.0186488806448403,FALSE
"1647","UBQLNL",-0.0136058584377921,0.0186122416983699,FALSE
"1648","DDX10",-0.0139417785235736,0.0186543727445184,FALSE
"1649","CCDC185 C1orf65",-0.0145827640525305,0.0186405049017999,FALSE
"1650","CAPN13",-0.0160820794015173,0.0186472301859186,FALSE
"1651","PPP1R27 DYSFIP1",-0.0187319452609813,0.018701813555009,FALSE
"1652","ZNF804A C2orf10",-0.0188738768926608,0.0186371378120224,FALSE
"1653","UBR5 EDD EDD1 HYD KIAA0896",-0.0193421924638137,0.018633615624224,FALSE
"1654","RALBP1 RLIP1 RLIP76",-0.023211358124037,0.018711339963847,FALSE
"1655","GOLGA6L7",-0.0257817925979822,0.0186932466783104,FALSE
"1656","TOX2 C20orf100 GCX1",-0.0258814010423123,0.0187602973742661,FALSE
"1657","IPO8 RANBP8",-0.0260865765382796,0.0187538858772018,FALSE
"1658","ABCC6 ARA MRP6",-0.0267202045396395,0.0187092922973095,FALSE
"1659","COX5A",-0.0270606264348032,0.0187457061337483,FALSE
"1660","OFCC1 MRDS1",-0.0273345214993235,0.0188019917568619,FALSE
"1661","WDR48 KIAA1449 UAF1",-0.0278673067159332,0.0188567417563485,FALSE
"1662","PADI3 PAD3 PDI3",-0.0291872693197952,0.0187944162248533,FALSE
"1663","ITK EMT LYK",-0.029663706610279,0.0187119720285465,FALSE
"1664","MYO5B KIAA1119",-0.0299350479679248,0.0188380585292426,FALSE
"1665","NCAPD3 CAPD3 KIAA0056",-0.0309694264073279,0.0188159388499575,FALSE
"1666","PRPH NEF4 PRPH1",-0.0318638375333329,0.018874630414729,FALSE
"1667","CYP26A1 CYP26 P450RAI1",-0.0331326634911377,0.0188586324310562,FALSE
"1668","RASAL3",-0.0338062713312492,0.0187874523589881,FALSE
"1669","PRAMEF33",-0.0377491915592252,0.0189504374806621,FALSE
"1670","TTN",-0.0391594946648972,0.0189760538276014,FALSE
"1671","TMEM69 C1orf154 HSPC229",-0.0408013171632753,0.0188623518326905,FALSE
"1672","PERM1 C1orf170",-0.041129043837266,0.0188603886376419,FALSE
"1673","NOP53 GLT GLTSCR2 PICT1",-0.0440209549760375,0.0189473304566528,FALSE
"1674","SPO11",-0.0454500199853154,0.0189400848049951,FALSE
"1675","RIMBP3 KIAA1666 RIMBP3A",-0.0469022354341675,0.0188749338747661,FALSE
"1676","HLA-B HLAB",-0.0487765450025091,0.0188638125232017,FALSE
"1677","TMTC4",-0.0497973407179764,0.0189420835378826,FALSE
"1678","RASA3",-0.0498702622535276,0.019046031084545,FALSE
"1679","CRYBG1 AIM1",-0.0531096691822022,0.0190123494300423,FALSE
"1680","RHOH ARHH TTF",-0.0536116320050439,0.0190223296376144,FALSE
"1681","KPNA5",-0.0542368174618026,0.0189020381106762,FALSE
"1682","UBTF UBF UBF1",-0.0567961806606121,0.0191276354434539,FALSE
"1683","DIPK1C C18orf51 FAM69C",-0.0573495417057437,0.0189800638548477,FALSE
"1684","WWP1",-0.0586151250655753,0.0191568129734267,FALSE
"1685","DYNC2H1 DHC1B DHC2 DNCH2 DYH1B KIAA1997",-0.0606779796627492,0.0191955016610508,FALSE
"1686","SPIRE2 KIAA1832 SPIR2",-0.0627655961835956,0.019085878237796,FALSE
"1687","PCDHGB7",-0.0636652704584719,0.018964790463323,FALSE
"1688","OR11H6",-0.0673437539101709,0.0192427619693006,FALSE
"1689","DIPK1A FAM69A",-0.068202988953324,0.019096502366845,FALSE
"1690","ACBD5 KIAA1996",-0.0693495257140917,0.0189764198576324,FALSE
"1691","DIDO1 C20orf158 DATF1 KIAA0333",-0.0712308280795071,0.0190462247063667,FALSE
"1692","RPL39",-0.0725262853962185,0.0191663280565586,FALSE
"1693","PTPRT KIAA0283",-0.0768608654382703,0.0191069325385598,FALSE
"1694","HORMAD1 NOHMA",-0.0816779697483376,0.0192648916758668,FALSE
"1695","KIF16B C20orf23 KIAA1590 SNX23",-0.0831586630364054,0.0189792733307147,FALSE
"1696","CHD5 KIAA0444",-0.0831651824031603,0.0194258167524478,FALSE
"1697","UBA2 SAE2 UBLE1B HRIHFB2115",-0.0846685807790273,0.018933637079061,FALSE
"1698","PCDHB2",-0.0872670392904205,0.0191735775952508,FALSE
"1699","DDX46 KIAA0801",-0.0875287502202902,0.0190566437975268,FALSE
"1700","MAP2K7 JNKK2 MEK7 MKK7 PRKMK7 SKK4",-0.0894127949111585,0.0196771373846449,FALSE
"1701","PRR14L C22orf30",-0.0899514307616514,0.0193930849759963,FALSE
"1702","PRMT6 HRMT1L6",-0.0919808507258644,0.0196977552155465,FALSE
"1703","IGFBP4 IBP4",-0.0923739212256613,0.0197228367719317,FALSE
"1704","ERMARD C6orf70",-0.0933788062725363,0.019377769322317,FALSE
"1705","EPB41 E41P",-0.093995597174434,0.0192308870328935,FALSE
"1706","TAF4B TAF2C2 TAFII105",-0.094797643137607,0.0192039790043175,FALSE
"1707","TMF1 ARA160",-0.0950078395280798,0.0190460405991318,FALSE
"1708","LTF GIG12 LF",-0.0987652055320254,0.0191434704128597,FALSE
"1709","MILR1 C17orf60 MCA32",-0.100321232401269,0.0195429947130659,FALSE
"1710","ENTHD1",-0.105854173845671,0.0194566468059257,FALSE
"1711","ITGA8",-0.106034519694063,0.0193884731785608,FALSE
"1712","OBSCN KIAA1556 KIAA1639",-0.106926671976964,0.0194839349054232,FALSE
"1713","MAGED4 KIAA1859 MAGED4A MAGEE1",-0.112543337843778,0.019649072094882,FALSE
"1714","TRPM8 LTRPC6 TRPP8",-0.11361064679641,0.019295589616157,FALSE
"1715","DROSHA RN3 RNASE3L RNASEN",-0.1137204262119,0.0197807415933982,FALSE
"1716","XRCC1",-0.114308154987189,0.0193487148970123,FALSE
"1717","DHX15 DBP1 DDX15",-0.116927857939785,0.019405163206197,FALSE
"1718","HMSD",-0.117907074440048,0.0196052409437743,FALSE
"1719","COL6A6",-0.120281713235205,0.0199819015020867,FALSE
"1720","DENND2C",-0.121034526514013,0.0198382021942872,FALSE
"1721","MYO1F",-0.125969368098101,0.020088271352028,FALSE
"1722","HMGXB3 KIAA0194 SMF",-0.130455321778324,0.0199217894294474,FALSE
"1723","ZNF227",-0.131391025720362,0.0191745105195872,FALSE
"1724","MAK16 RBM13",-0.135951047409968,0.0203697316781416,FALSE
"1725","FERMT1 C20orf42 KIND1 URP1",-0.13792845657051,0.0198020174032461,FALSE
"1726","SCN4B",-0.139336737124989,0.0200049373892649,FALSE
"1727","ZNF506",-0.141422136181816,0.0198808850288877,FALSE
"1728","MTFR1 CHPPR FAM54A2 KIAA0009",-0.141951439204055,0.0195889658062598,FALSE
"1729","TRAV24",-0.147941572815903,0.0199972307529978,FALSE
"1730","TNFSF18 AITRL GITRL TL6 UNQ149/PRO175",-0.152459537218363,0.0204722294470668,FALSE
"1731","COQ10A UNQ6192/PRO20219",-0.154077440249415,0.0193029951764565,FALSE
"1732","COX17",-0.157037391150247,0.0199103171881273,FALSE
"1733","SLX4 BTBD12 KIAA1784 KIAA1987",-0.157391607237425,0.020090957618024,FALSE
"1734","INPP4A",-0.157759738358429,0.0199504910527474,FALSE
"1735","SLC29A2 DER12 ENT2 HNP36",-0.158387817663488,0.0197510118207796,FALSE
"1736","KIF1A ATSV C2orf20",-0.160430852646925,0.0202206264359729,FALSE
"1737","ZNF726",-0.161358819675197,0.0196457836470424,FALSE
"1738","ABCB7 ABC7",-0.161367746607842,0.0205299189580177,FALSE
"1739","GPD1L KIAA0089",-0.16461343608081,0.0195370360133414,FALSE
"1740","LAMA4",-0.166352691192671,0.0197705482756066,FALSE
"1741","ATCAY KIAA1872",-0.168568346969248,0.01991120501908,FALSE
"1742","CIPC KIAA1737",-0.175161597483935,0.0204671263519834,FALSE
"1743","GPRASP2",-0.176983113188639,0.0201541318334818,FALSE
"1744","LDLR",-0.178550146126607,0.0197724306005398,FALSE
"1745","METTL3 MTA70",-0.180642103260837,0.019475018949457,FALSE
"1746","MYO9A MYR7",-0.180894544519674,0.0195458007961946,FALSE
"1747","ADCY2 KIAA1060",-0.181034018541949,0.0204479341197022,FALSE
"1748","PDK1 PDHK1",-0.184438588423815,0.0195528008504929,FALSE
"1749","CSGALNACT1 CHGN GALNACT1 UNQ656/PRO1287",-0.185275472839212,0.0194660980944235,FALSE
"1750","ECE2 KIAA0604 UNQ403/PRO740",-0.185407472634726,0.0194939074193199,FALSE
"1751","MUSTN1",-0.185852665441896,0.0207263591157783,FALSE
"1752","INCENP",-0.187345337147793,0.0198112321883592,FALSE
"1753","POM121 KIAA0618 NUP121 POM121A",-0.190556463453085,0.0198056280770132,FALSE
"1754","C4A CO4 CPAMD2",-0.194994321884828,0.0194072308582135,FALSE
"1755","CKAP5 KIAA0097",-0.195039074700109,0.0195785509521369,FALSE
"1756","TCN2 TC2",-0.195263785082368,0.0202512014338584,FALSE
"1757","NAALADL1 NAALADASEL NAALADL",-0.197080071429927,0.020729828483071,FALSE
"1758","WDR91 HSPC049",-0.197331827750544,0.020087373008829,FALSE
"1759","RAVER2 KIAA1579",-0.199709986240087,0.020338962709042,FALSE
"1760","ZNF91",-0.200184936000344,0.0203911480804692,FALSE
"1761","UBR4 KIAA0462 KIAA1307 RBAF600 ZUBR1",-0.201592350236131,0.0209576931283434,FALSE
"1762","CEP350 CAP350 KIAA0480 GM133",-0.202067165279509,0.0202311238428268,FALSE
"1763","MOCS1 MIG11",-0.2055690808196,0.0202682679374628,FALSE
"1764","MPP4 ALS2CR5 DLG6",-0.210092044664371,0.0202755770247163,FALSE
"1765","USP53 KIAA1350",-0.219561043878656,0.0205438801094003,FALSE
"1766","FAM228B",-0.223065929184434,0.0203572378282506,FALSE
"1767","WDR86",-0.223348216273351,0.0206372902264767,FALSE
"1768","ARGFX",-0.223758814485045,0.0205410103863693,FALSE
"1769","NEB",-0.223804426056027,0.0210068477590857,FALSE
"1770","LRRC63",-0.225976100240423,0.0210791127665646,FALSE
"1771","OVCH1",-0.228647905956505,0.0212298490902155,FALSE
"1772","NXPH1 NPH1 Nbla00697",-0.23037310127415,0.0200904629936813,FALSE
"1773","TBX15 TBX14",-0.230754720008893,0.0200053365076772,FALSE
"1774","PPFIA3 KIAA0654",-0.232595506400553,0.0207730533514874,FALSE
"1775","AGPS AAG5",-0.233770654106994,0.0203465623537386,FALSE
"1776","CSTF2",-0.234364921365366,0.0202272222193488,FALSE
"1777","MYOD1 BHLHC1 MYF3 MYOD",-0.235173108160001,0.0208499342967674,FALSE
"1778","CDC42BPG DMPK2",-0.235922620759016,0.0212882061185137,FALSE
"1779","ZNF177",-0.237283600665229,0.021756069849804,FALSE
"1780","CDK6 CDKN6",-0.239130255119871,0.0207943021357788,FALSE
"1781","AKAP1 AKAP149 PRKA1",-0.242326049847719,0.0213050357782876,FALSE
"1782","SULF1 KIAA1077",-0.243017577878174,0.0213414580819831,FALSE
"1783","PRR20A PRR20",-0.245451357017011,0.0220345424494064,FALSE
"1784","PLEKHB2 EVT2",-0.245493942797356,0.0202410416036989,FALSE
"1785","ANO3 C11orf25 TMEM16C GENX-3947",-0.246132487000629,0.0219100512126005,FALSE
"1786","CAMSAP1",-0.246132487000629,0.0211385155029767,FALSE
"1787","COQ8A ADCK3 CABC1 PP265",-0.246132487000629,0.0215465780754084,FALSE
"1788","ETS1 EWSR2",-0.246132487000629,0.0203253865858597,FALSE
"1789","PAIP1",-0.246132487000629,0.0219591275829672,FALSE
"1790","PEX1",-0.246132487000629,0.0208103295997113,FALSE
"1791","PKN2 PRK2 PRKCL2",-0.246132487000629,0.0218443327414415,FALSE
"1792","RABEPK RAB9P40",-0.246132487000629,0.0220325042339022,FALSE
"1793","RASSF2 CENP-34 KIAA0168",-0.246132487000629,0.0206684731996504,FALSE
"1794","TBC1D30 KIAA0984",-0.246132487000629,0.0206272058637246,FALSE
"1795","CFAP46 C10orf123 C10orf124 C10orf92 C10orf93 TTC40",-0.246132487000633,0.0207690109416535,FALSE
"1796","CHD2",-0.246132487000633,0.0206149395851316,FALSE
"1797","GNAS GNAS1",-0.246132487000633,0.0212121098681095,FALSE
"1798","HDGFL2 HDGF2 HDGFRP2 HRP2 UNQ785/PRO1604",-0.246132487000633,0.0205843865343842,FALSE
"1799","IQCD DRC10",-0.246132487000633,0.0212092277489329,FALSE
"1800","KCNJ11",-0.246132487000633,0.0208255177453517,FALSE
"1801","PHF10 BAF45A",-0.246132487000633,0.0220096956891142,FALSE
"1802","GAPVD1 GAPEX5 KIAA1521 RAP6",-0.246665581682928,0.0208986432985936,FALSE
"1803","SIPA1L3 KIAA0545 SPAL3",-0.248577886054505,0.0193984390755676,FALSE
"1804","SNX32 SNX6B",-0.259377317792016,0.0210881235666664,FALSE
"1805","DNMT3A",-0.25998300485622,0.0201323131174873,FALSE
"1806","KIAA0825 C5orf36",-0.262042338957915,0.0222413700184241,FALSE
"1807","ATP6V1A ATP6A1 ATP6V1A1 VPP2",-0.262235782292766,0.0211911353065056,FALSE
"1808","TRPM5 LTRPC5 MTR1",-0.263488770971694,0.020236953916298,FALSE
"1809","TRIM45 RNF99",-0.263713309510941,0.0221421372658767,FALSE
"1810","GPLD1 PIGPLD1",-0.267605654134128,0.0221070418833703,FALSE
"1811","EXOC3-AS1 C5orf55",-0.268668787681506,0.0208770329028669,FALSE
"1812","L3HYPDH C14orf149",-0.270891466007345,0.0209808715361714,FALSE
"1813","TTLL10",-0.27364646420337,0.0208817890273464,FALSE
"1814","ADAM21",-0.274177095464452,0.021772445770867,FALSE
"1815","ROMO1 C20orf52",-0.274245726253248,0.021544960041286,FALSE
"1816","RNF224",-0.274491194791622,0.0212760638427149,FALSE
"1817","SH3GL1 CNSA1 SH3D2B",-0.274695103539923,0.0205896876455149,FALSE
"1818","CENPJ CPAP LAP LIP1",-0.274726091897207,0.0204784975939886,FALSE
"1819","STK4 KRS2 MST1",-0.27496041386814,0.0212060979746353,FALSE
"1820","PAPOLA PAP",-0.275750149528571,0.021028053513903,FALSE
"1821","NUP155 KIAA0791",-0.278002240957932,0.0206028447670587,FALSE
"1822","TNRC18 CAGL79 KIAA1856",-0.279817337615711,0.0212851276513482,FALSE
"1823","FAM111B CANP",-0.281838542872427,0.0204850043259063,FALSE
"1824","ALOX15 LOG15",-0.282061628739047,0.02091591689049,FALSE
"1825","ARMH1 C1orf228 NCRNA00082",-0.284636258858697,0.0222931275573738,FALSE
"1826","ZNF69",-0.284776554195009,0.0220930651498531,FALSE
"1827","NEBL LNEBL",-0.285185664794181,0.0227109497048539,FALSE
"1828","OAS1 OIAS",-0.288003490434026,0.0212739401157293,FALSE
"1829","MFAP1",-0.289660230408819,0.0213241721489472,FALSE
"1830","MCF2L2 DRG KIAA0861",-0.290255987611925,0.0212595085799757,FALSE
"1831","FREM3",-0.292097029771806,0.0226968808315263,FALSE
"1832","TMEM104",-0.298036381610427,0.0216856906829026,FALSE
"1833","MSH6 GTBP",-0.298661913317302,0.0209473051819908,FALSE
"1834","ENKUR C10orf63",-0.300701404995412,0.0216221137685606,FALSE
"1835","DCHS2 CDH27 CDHJ PCDH23 PCDHJ",-0.301285201409014,0.0199567407183994,FALSE
"1836","STARD10 SDCCAG28 CGI-52",-0.302127282422639,0.0213897772252253,FALSE
"1837","DVL1",-0.302475650814401,0.0217804275825954,FALSE
"1838","PRDM14",-0.303000962640054,0.0211375858131454,FALSE
"1839","PLEKHG3 KIAA0599",-0.303403538909681,0.020726630958027,FALSE
"1840","ARHGAP29 PARG1",-0.305087128259263,0.0225647560121912,FALSE
"1841","OBP2A",-0.305122778749652,0.0217325404341038,FALSE
"1842","UTRN DMDL DRP1",-0.306914419133026,0.0204734257130538,FALSE
"1843","POGK KIAA1513 LST003 SLTP003",-0.309280568309418,0.0220450113257865,FALSE
"1844","PIK3C3 VPS34",-0.309295505103563,0.0202109668610372,FALSE
"1845","OR13A1",-0.312020773210495,0.0217965348567937,FALSE
"1846","KDM3A JHDM2A JMJD1 JMJD1A KIAA0742 TSGA",-0.312953696070469,0.0214615078205831,FALSE
"1847","PTH",-0.314453940518057,0.0227043430742033,FALSE
"1848","CCDC66",-0.315382648925137,0.0222803629202057,FALSE
"1849","PSMB8 LMP7 PSMB5i RING10 Y2",-0.3156983050214,0.0216298532243131,FALSE
"1850","CYGB STAP",-0.318786966193983,0.0215818559349272,FALSE
"1851","ZNF280C SUHW3 ZNF633",-0.319696558636032,0.0205628452966872,FALSE
"1852","HUWE1 KIAA0312 KIAA1578 UREB1 HSPC272",-0.322843407459697,0.0226640858309227,FALSE
"1853","POLQ POLH",-0.324073707517805,0.0210867031736029,FALSE
"1854","F10",-0.325041526354191,0.0231984472964075,FALSE
"1855","RNF130",-0.325826697246757,0.0203638044902486,FALSE
"1856","ADAMTSL5 THSD6",-0.331060675727073,0.0220098201362858,FALSE
"1857","TXNDC5 TLP46 UNQ364/PRO700",-0.333183137786007,0.0213564540832658,FALSE
"1858","KCTD3",-0.335105796266618,0.0221529296921155,FALSE
"1859","DYRK4",-0.337285382128453,0.0224786150220964,FALSE
"1860","CCDC39",-0.340041418761171,0.0209823865858265,FALSE
"1861","CD2AP",-0.341815096168187,0.0221132817436395,FALSE
"1862","RBBP5 RBQ3",-0.342954067873915,0.0220231328011135,FALSE
"1863","CIB1 CIB KIP PRKDCIP",-0.344020427532662,0.0224454437077772,FALSE
"1864","PCDH18 KIAA1562",-0.344221593717217,0.0206504391466778,FALSE
"1865","ST6GALNAC3 SIAT7C UNQ2787/PRO7177",-0.344313220710291,0.0214869886113895,FALSE
"1866","KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1",-0.344599965513574,0.0223864348848774,FALSE
"1867","CEP170 FAM68A KAB KIAA0470",-0.350520858349643,0.0221398238409182,FALSE
